ATT001,ATT002,ATT003,ATT005,ATT01,ATT02,ATT03,ATT05,ATT_1,ATT_2,ATT_3,ATT_5,ATT1,ATT2,ATT3,ATT5,ATT10,ATT20,ATT30,ATT50,,R_LATITUDE,R_LONGITUD,R_RAINHEIGHT,R_ALTITUDE,R_RAINHEIGHT2,R_HEIGHT,R_ANT_BEAM,ANTEN_DIAM,FIG_MERIT,XPD_0,OFF_AXIS,RELAT_LEV,RANGE_REC,INT_TIME,EXP_NO,DURATION,FREQUENCY,POLAR,ELEVATION,T_MED,DATA_SAMP,CALIB_INT,DAT_RES,RAIN_RES,FLAG1,FLAG2,FLAG3,FLAG4,RAIN_TIME,RR_001,RR_002,RR_003,RR_005,RR_01,RR_02,RR_03,RR_05,RR_1,RR_2,RR_3,RR_5,RR1,RR2,RR3,RR5,RR10,RR20,RR30,RR50,A_001,A_002,A_003,A_005,A_01,A_02,A_03,A_05,A_1,A_2,A_3,A_5,A1,A2,A3,A5,A10,A20,A30,A50,FLAG5
11.557769,8.389861593,7.873516388,7.571661485,6.664546019,4.956844558,4.276499758,3.41662541,2.29585145,1.412849661,1.062856146,0.729174695,0.423210179,0.377625627,0.331575652,0.237742965,0.21487807,0.191807764,0.170632036,0.12539349,,48.6735,2.1968,2.5967,160,2.4367,5,0.57,1.3,22.1,0,0,17,50,1,2,124,29.65,72.4,30.57,18.5,1,1,0.1,0.1,0.00,0.00,0.00,0.00,60,71.27,50.37,47.02,45.07,39.25,28.48,24.27,19.03,12.37,7.31,5.37,3.57,1.98,1.75,1.52,1.06,0.95,0.84,0.74,0.53,38.69,36.84,35.44,31.18,28.12,23.21,18.65,13.58,10.29,7.53,6.1,4.62,3.05,2.15,1.81,1.47,1.13,0.89,0.78,0.65,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,43.57,1.47,3.3336,,3.3336,0,0,1.2,0,0,0,0,0,0,1,365,19.701,0,38.6,0,1,0,0,0,0.00,0.00,0.01,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,30,14.77,9.81,7.77,5.48,3.61,2.32,1.84,1.36,0.89,0.57,0.42,0.23,0.08,0.04,0.02,0,SE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,43.57,1.47,3.3336,,3.3336,0,0,1.2,0,0,0,0,0,0,2,365,19.701,0,38.6,0,1,0,0,0,0.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,20.2,14.3,9.99,6.6,5.06,3.6,2.53,1.82,1.48,1.18,0.86,0.56,0.41,0.18,0.07,0.04,0.02,0,SE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,43.57,1.47,3.3336,,3.3336,0,0,1.2,0,0,0,0,0,0,3,730,19.701,0,38.6,0,1,0,0,0,0.00,0.00,0.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,18.84,12.5,8.31,6.43,4.59,3.03,2.05,1.67,1.26,0.87,0.57,0.41,0.21,0.08,0.04,0.02,0,ME
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.06,1.29,2.177,2,2.175,6,0.9,6.1,21.2,35,0,0,30,1,1,575,12.5,74.7,27.5,0,0,0,0,0,0.00,0.00,0.05,10.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,4.8,3.9,2.8,1.9,1.8,1.7,1.5,1.2,1,0.9,0.8,0.7,0.6,0.6,0.5,0.4,0.3,0.3,0.2,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.06,1.29,2.177,2,2.175,6,0.9,6.1,21.2,35,0,0,30,1,2,575,19.8,74.7,27.5,0,0,0,0,0,0.00,0.00,0.01,50.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2,16.5,14.3,12.5,8.9,6.6,5.6,4.7,3.6,2.4,2,1.7,1.5,1.3,1.2,1.1,0.9,0.7,0.6,0.5,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,52.06,1.29,2.177,2,2.175,6,0.9,6.1,21.2,35,0,0,30,1,3,575,29.7,74.7,27.5,0,0,0,0,0,0.00,0.00,0.01,50.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,29.9,26.6,23.9,18,13.1,11.1,9.6,7.3,5.1,4.3,3.6,3,2.6,2.3,2,1.7,1.3,1.1,0.8,0T
0,4.948903554,3.15832805,2.279908045,1.668365604,1.158812211,0.916826102,0.649207749,0.414063232,0.263535461,0.200363544,0.135855583,0.064555271,0.024266708,0.00682426,0,0,0,0,0,,47.068,15.494,3.3367,489,2.8477,7,0.6,3,24.1,60,1.1,-17,28,0,1,365,12.5,23.5,25.7,0,1,30,0.1,0.05,0.00,0.30,0.00,0.30,0,0,90,61,46,35.1,25.6,20.9,15.5,10.5,7.1,5.6,4,2.1,0.9,0.3,0,0,0,0,0,17.8,16,12.4,9.3,7.45,5.35,4.35,3.4,2.35,1.75,1.45,0,0,0,0,0,0,0,0,0,N
0,4.949571542,3.194690788,2.280255559,1.668631633,1.159006497,0.916984652,0.649325064,0.414142247,0.263588432,0.200405053,0.135884917,0.064570291,0.024272888,0.006826193,0.00191971,0,0,0,0,,47.068,15.494,3.3367,489,2.8477,7,0.6,3,24.1,60,0,-17,28,1,2,365,12.501,23.5,25.7,0,1,30,0.1,0.05,0.00,5.00,0.01,30.00,0,0,90,61.6,46,35.1,25.6,20.9,15.5,10.5,7.1,5.6,4,2.1,0.9,0.3,0.1,0,0,0,0,17.8,16,12.4,9.3,7.45,5.35,4.35,3.4,2.35,1.75,1.45,1.15,0.85,0.73,0.6,0.55,0.5,0.4,0.3,0,0T
0,8.43286581,5.710763969,4.303828392,3.282072245,2.392115353,1.952074355,1.446767402,0.979236314,0.661585587,0.521544026,0.372258236,0.195161183,0.083486125,0.027762126,0.009231901,0,0,0,0,,47.068,15.494,3.3367,489,2.8477,6,0.65,1.5,0,0,1.1,-34.5,28,0,3,365,19.77,66.5,25.7,0,1,30,0.1,0.05,0.00,30.00,0.01,30.00,0,0,90,61,46,35.1,25.6,20.9,15.5,10.5,7.1,5.6,4,2.1,0.9,0.3,0.1,0,0,0,0,24,22,20.75,19.15,16.2,12.4,10.6,8.5,5.75,4.35,3.7,2.9,2.15,1.6,1.4,1.25,0.95,0.8,0.65,0,0T
0,9.829109814,6.552417715,4.882080274,3.682543115,2.649953017,2.14481325,1.570512954,1.046379915,0.695849154,0.543314616,0.382555646,0.195400492,0.080772548,0.025692427,0.008172341,0,0,0,0,,47.068,15.494,3.3367,489,2.8477,6,0.65,1.5,0,0,1.1,-34.5,28,0,4,365,19.77,-23.5,25.7,0,1,30,0.1,0.05,0.00,30.00,0.01,30.00,0,0,90,61,46,35.1,25.6,20.9,15.5,10.5,7.1,5.6,4,2.1,0.9,0.3,0.1,0,0,0,0,0,24,22.35,20.55,17.35,13.3,11.25,8.95,6,4.45,3.75,2.95,2.2,1.6,1.4,1.25,0.95,0.8,0.65,0,0T
0,14.41305236,10.06529436,7.756678108,6.043001568,4.515657488,3.744540115,2.841593044,1.983445765,1.382136187,1.110204144,0.813779407,0.448926753,0.205344286,0.074479113,0.027013843,0,0,0,0,,47.068,15.494,3.3367,489,2.8477,6,0.44,1.5,0,0,1.6,-34.5,27,0,5,365,29.7,67.5,25.7,0,1,30,0.1,0.05,0.00,30.00,0.01,30.00,0,0,90,61,46,35.1,25.6,20.9,15.5,10.5,7.1,5.6,4,2.1,0.9,0.3,0.1,0,0,0,0,0,0,0,0,27.8,23.05,20.05,16.35,11.25,8.16,6.7,4.95,3.3,2.2,1.7,1.3,0.95,0.75,0.6,0,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.8,358.61,2.3901,50,2.3401,0,0,0,0,0,0,0,0,1,1,329,12.5,-13.3,29.2,0,0,0,0,0,0.00,0.00,0.01,0.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,8.4,7.3,6.1,3.8,2.5,2,1.6,1.2,0.8,0.7,0,0,0,0,0,0,0,0,0,0E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.8,358.61,2.3901,50,2.3401,0,0,0,0,0,0,0,0,1,2,329,19.77,76.7,29.2,0,0,0,0,0,0.00,0.00,0.01,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1,18.8,17,14.1,9.1,5.9,4.8,4,3.1,2.3,1.8,1.5,0.9,0,0,0,0,0,0,0,0E
5.111656833,4.289551727,3.92157578,3.29538124,2.635902409,1.916371574,1.529628729,1.111324743,0.72152639,0.497167815,0.419123294,0.310146896,0.187980438,0.089519213,0.048764833,0.018925786,0.01479438,0.009844086,0.007373059,0.00408481,,51.08,358.61,2.4204,115,2.3054,3.5,0,0.61,0,0,0,0,0,0,3,365,18.7,90,29.9,0,0,0,0,0,0.02,50.00,0.02,50.00,0,60.51,50.82,46.48,39.09,31.3,22.79,18.21,13.25,8.62,5.95,5.02,3.72,2.26,1.08,0.59,0.23,0.18,0.12,0.09,0.05,0,0,0,0,0,7.67,6.48,5.08,3.68,2.68,2.25,1.78,1.38,1.14,1.01,0.9,0.73,0.54,0.42,0.23,0T
14.38996072,12.38969464,11.47659423,9.892857473,8.176093822,6.228302983,5.138197865,3.911852851,2.705594886,1.968787475,1.701755703,1.316050103,0.858341302,0.455662737,0.271308992,0.120949124,0.098018381,0.06922981,0.054093705,0.03267587,,51.08,358.61,2.4204,115,2.3054,3.5,0,0.61,0,0,0,0,0,0,4,365,39.6,45,29.9,0,0,0,0,0,0.02,50.00,0.03,50.00,0,60.51,50.82,46.48,39.09,31.3,22.79,18.21,13.25,8.62,5.95,5.02,3.72,2.26,1.08,0.59,0.23,0.18,0.12,0.09,0.05,0,0,0,0,0,0,24.53,19.2,14.28,10.59,9.1,7.48,5.73,4.42,3.77,2.95,1.91,1.29,0.99,0.84,0T
16.45562269,14.33092443,13.35251724,11.64104661,9.761830526,7.592258707,6.356044817,4.940759853,3.514712677,2.62034842,2.290270681,1.806250908,1.217100302,0.678096304,0.420040713,0.199158009,0.164008989,0.118952733,0.094711432,0.059454483,,51.08,358.61,2.4204,115,2.3054,3.5,0,0.61,0,0,0,0,0,0,5,365,49.5,90,29.9,0,0,0,0,0,0.02,50.00,0.10,50.00,0,60.51,50.82,46.48,39.09,31.3,22.79,18.21,13.25,8.62,5.95,5.02,3.72,2.26,1.08,0.59,0.23,0.18,0.12,0.09,0.05,0,0,0,0,0,0,0,0,22.39,17.09,14.92,12.52,9.81,7.81,6.86,5.71,4.31,3.37,3.02,2.76,0T
13.42389128,11.77030972,10.37708184,8.631019689,6.770561425,5.439233077,4.61089111,3.761988681,2.665168151,1.931839848,1.660973292,1.309979853,0.890811447,0.512976223,0.325661495,0.125445169,0.102670273,0.07414892,0.059209033,0.038206068,,51.08,358.61,2.4204,115,2.3054,3.5,0,0.61,0,0,0,0,0,0,6,365,39.6,45,29.9,0,0,0,0,0,0.03,50.00,0.03,50.00,0,55.8,47.87,41.33,33.34,25.12,19.46,16.05,12.66,8.47,5.82,4.88,3.7,2.36,1.24,0.73,0.24,0.19,0.13,0.1,0.06,0,0,0,0,0,0,21.25,17.35,13.47,10.75,9.18,7.51,5.8,4.43,3.76,2.96,2.01,1.33,1,0.83,0T
15.43247973,13.66786622,12.16640297,10.26250563,8.200871258,6.69926782,5.751070447,4.765659533,3.466174962,2.574892081,2.239525176,1.798553871,1.25956877,0.756518585,0.497214176,0.205986934,0.171186117,0.126739423,0.102955573,0.068692477,,51.08,358.61,2.4204,115,2.3054,3.5,0,0.61,0,0,0,0,0,0,7,365,49.5,90,29.9,0,0,0,0,0,0.03,50.00,0.10,50.00,0,55.8,47.87,41.33,33.34,25.12,19.46,16.05,12.66,8.47,5.82,4.88,3.7,2.36,1.24,0.73,0.24,0.19,0.13,0.1,0.06,0,0,0,0,0,0,0,0,21.73,17.33,14.99,12.53,9.96,7.98,6.98,5.8,4.41,3.38,3.03,2.75,0T
15.32720715,14.47150041,12.91889558,11.55489818,9.931911601,7.487913873,6.009693523,4.415562399,3.235753011,2.098622201,1.736583186,1.303904929,0.828942924,0.459278624,0.275247862,0.120949124,0.098018381,0.06922981,0.054093705,0.03267587,,51.08,358.61,2.4204,115,2.3054,3.5,0,0.61,0,0,0,0,0,0,8,365,39.6,45,29.9,0,0,0,0,0,0.05,50.00,0.05,50.00,0,65.13,60.91,53.36,46.85,39.27,28.25,21.86,15.26,10.62,6.41,5.14,3.68,2.17,1.09,0.6,0.23,0.18,0.12,0.09,0.05,0,0,0,0,0,0,0,21.55,16.59,12.16,10.04,7.84,5.51,4.06,3.4,2.63,1.74,1.24,0.98,0.82,0T
17.44323706,16.54173492,14.8954342,13.4366482,11.68348967,9.000350904,7.345771971,5.525658553,4.146422847,2.779575542,2.333532998,1.790848182,1.178543709,0.683065274,0.42567053,0.199158009,0.164008989,0.118952733,0.094711432,0.059454483,,51.08,358.61,2.4204,115,2.3054,3.5,0,0.61,0,0,0,0,0,0,9,365,49.5,90,29.9,0,0,0,0,0,0.05,50.00,0.20,50.00,0,65.13,60.91,53.36,46.85,39.27,28.25,21.86,15.26,10.62,6.41,5.14,3.68,2.17,1.09,0.6,0.23,0.18,0.12,0.09,0.05,0,0,0,0,0,0,0,0,0,19.55,16.42,13.21,9.71,7.53,6.56,5.4,4.04,3.3,3,2.72,0T
5.737033128,4.060751551,3.560884616,3.040450484,2.49225252,1.385091937,1.284138998,1.156768516,0.985112642,0,0,0,0,0,0,0,0,0,0,0,,51.08,358.61,2.4204,119,2.3014,3.5,11,0.15,3.5,0,0,-30,14,1,10,365,20.7,45,28,0,1,0,0.01,9,0.00,0.00,0.01,10.00,60,53.67,38.16,33.52,28.68,23.57,13.2,12.25,11.05,9.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.83,8.4,6.9,5.39,3.84,2.71,2.21,1.72,1.16,0.72,0.54,0.4,0.25,0.14,0.08,0.01,0E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.08,358.61,2.4204,119,2.3014,3.5,11,0.15,3.5,0,0,-30,14,1,11,365,20.7,45,28,0,1,0,0.01,0,0.00,0.00,0.02,10.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31,7.31,5.58,4.08,2.89,2.45,1.93,1.42,0.93,0.68,0.45,0.26,0.15,0.09,0.01,0E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.5667,358.72,2.404,100,2.304,0,0,0,0,0,0,0,0,1,1,363,29.656,-13.5,28.56,0,0,0,0,0,0.00,0.00,0.01,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,18.3,16.7,14.5,11.9,8.8,7.5,6,4.6,3.4,2.8,2.3,1.7,1.2,0,0,0,0,0,0,0E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.5667,358.72,2.404,100,2.304,0,0,0,0,0,0,0,0,1,2,335,12.501,90,28.56,0,0,0,0,0,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,8.2,5.2,2.5,2,1.7,1.5,1.2,1,0.9,0.7,0.5,0,0,0,0,0,0,0,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.5667,358.72,2.404,100,2.304,0,0,0,0,0,0,0,0,1,3,335,19.77,90,28.56,0,0,0,0,0,0.00,0.00,0.00,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,20.4,14.2,7.7,5.8,5,4.3,3.4,3,2.5,2.2,1.8,1.2,1.1,0,0,0,0,0,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.5667,358.72,2.404,100,2.304,0,0,0,0,0,0,0,0,1,4,335,29.656,90,28.56,0,0,0,0,0,0.00,0.00,0.01,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,10.9,9.4,7.9,6,4.4,3.9,3,2.5,1.9,1.5,0,0,0,0,0,0T
6.907566825,6.033205951,5.669952431,4.944117894,4.141695461,2.945219594,2.318598159,1.821859353,1.164458905,0.739383006,0.553022138,0.392549272,0.249495822,0.115590515,0.049141208,0.008051821,0,0,0,0,,45.1,7.52,3.2034,230,2.9734,0,0,0,0,0,0,0,0,0,1,365,18.68,90,37.7,0,0,0,0,0,0.01,5.00,0.02,10.00,0,80.5,70.4,66.2,57.8,48.5,34.6,27.3,21.5,13.8,8.8,6.6,4.7,3,1.4,0.6,0.1,0,0,0,0,24.5,23,21.9,20.7,18.4,15.3,12.8,10.4,7.5,5.7,4.7,3.8,2.7,1.7,1.2,0.8,0.6,0,0,0,0T
18.38121224,16.38484749,15.54290264,13.83547657,11.90303095,8.910013045,7.271443376,5.924717309,4.050702324,2.753975057,2.151857904,1.608292622,1.094346289,0.56924308,0.275247862,0.059209033,0,0,0,0,,45.1,7.52,3.2034,230,2.9734,0,0,0,0,0,0,0,0,0,2,365,39.6,45,37.7,0,0,0,0,0,0.01,5.00,0.03,30.00,0,80.5,70.4,66.2,57.8,48.5,34.6,27.3,21.5,13.8,8.8,6.6,4.7,3,1.4,0.6,0.1,0,0,0,0,0,0,0,0,0,0,38.5,32.9,24.4,17.7,14.5,11.5,7.9,5,3.6,2.1,1.3,1.1,1,0,0T
20.78096884,18.68375333,17.79366164,15.97727441,13.9010309,10.63319905,8.810476502,7.289395443,5.12732155,3.587883482,2.855591879,2.181191392,1.527477011,0.834301083,0.425915548,0.102763738,0,0,0,0,,45.1,7.52,3.2034,230,2.9734,0,0,0,0,0,0,0,0,0,3,365,49.5,90,37.7,0,0,0,0,0,0.01,5.00,0.10,30.00,0,80.5,70.4,66.2,57.8,48.5,34.6,27.3,21.5,13.8,8.8,6.6,4.7,3,1.4,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,34.6,25.6,21.2,17.2,12.3,8.5,6.5,4.4,3.2,2.8,2.6,0,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.8,358.61,2.3901,50,2.3401,0,0,0,0,0,0,0,0,0,1,365,49.5,90,29.9,0,0,0,0,0,0.00,0.00,1.00,10.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16.5,13,11.5,9.5,7,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.8,358.61,2.3901,50,2.3401,0,0,0,0,0,0,0,0,0,2,365,18.7,90,29.9,0,0,0,0,0,0.00,0.00,0.02,50.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88,6.53,5.03,3.66,2.65,2.24,1.86,1.44,1.15,0.99,0.83,0.68,0.51,0.41,0.23,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.8,358.61,2.3901,50,2.3401,0,0,0,0,0,0,0,0,0,3,365,39.6,45,29.9,0,0,0,0,0,0.00,0.00,0.05,50.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.83,14.28,10.73,9.12,7.5,5.73,4.39,3.71,2.88,1.87,1.2,0.94,0.65,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.8,358.61,2.3901,50,2.3401,0,0,0,0,0,0,0,0,0,4,365,49.5,90,29.9,0,0,0,0,0,0.00,0.00,0.20,50.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.13,14.95,12.57,9.9,7.88,6.88,5.68,4.31,3.44,3.09,2.74,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.8,358.61,2.3901,50,2.3401,0,0,0,0,0,0,0,0,0,5,365,39.6,45,29.9,0,0,0,0,0,0.00,0.00,0.05,30.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92,13.79,10.85,9.31,7.62,5.83,4.42,3.69,2.86,1.94,1.28,0.9,0.72,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.8,358.61,2.3901,50,2.3401,0,0,0,0,0,0,0,0,0,6,365,49.5,90,29.9,0,0,0,0,0,0.00,0.00,0.20,50.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.42,15.18,12.76,10.11,8.12,7.11,5.94,4.5,3.49,3.13,2.79,0T
7.285084969,6.073995737,5.683965714,5.011998429,3.637316572,2.321984198,1.764205874,1.314945595,0.917401957,0.627269294,0.496980503,0.362961447,0.211953582,0.090118803,0.03500551,0,0,0,0,0,,51.13,358.57,2.4161,88.5,2.3276,4.5,11,0.15,3.5,0,0,-30,14,1,7,365,20.7,45,28,0,1,0,0.01,0.24,0.01,3.00,0.02,10.00,60,67.94,56.78,53.18,46.97,34.23,21.98,16.76,12.54,8.79,6.04,4.8,3.52,2.07,0.89,0.35,0,0,0,0,0,0,0,0,0,0,10.82,7.81,5.7,4,2.91,2.42,1.87,1.32,0.81,0.58,0.42,0.25,0.15,0.08,0.01,0E
8.73945179,6.970103384,6.418795061,5.130945051,3.601789227,2.58655505,1.949907217,1.499975917,1.060300168,0.717844323,0.592557771,0.444564897,0.287847408,0.156036702,0.079867182,0,0,0,0,0,,51.13,358.57,2.4161,88.5,2.3276,4.5,11,0.15,3.5,0,0,-30,14,1,8,365,20.7,45,28,0,1,0,0.01,0.24,0.00,3.00,0.01,10.00,60,81.31,65.04,59.96,48.07,33.9,24.45,18.5,14.28,10.14,6.9,5.71,4.3,2.8,1.53,0.79,0,0,0,0,0,0,0,0,0,13.82,9,7.44,5.72,4,2.94,2.54,2.03,1.54,1.06,0.8,0.5,0.28,0.16,0.1,0.01,0E
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.869,8.625,2.8965,180,2.7165,5,0,1.8,0,0,0,0,0,1,1,365,12.501,90,26.85,0,0,0,0,0,0.00,0.00,0.01,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,10.1,8.3,5.5,3.7,3.1,2.6,2,1.4,1.2,0.9,0.5,0.3,0,0,0,0,0,0,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.869,8.625,2.8965,180,2.7165,5,0,3.7,0,0,0,0,0,1,2,365,19.77,90,26.85,0,0,0,0,0,0.00,0.00,0.01,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,23.1,19.2,12.5,8.8,7.3,5.7,4.1,2.8,2.4,1.9,1.4,1.1,0,0,0,0,0,0,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.869,8.625,2.8965,180,2.7165,5,0,3.7,0,0,0,0,0,1,3,365,29.656,90,26.85,0,0,0,0,0,0.00,0.00,0.01,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4,45.2,37.3,24.5,17.8,15.5,12.1,8.5,5.8,4.7,3.9,2.8,2.3,0,0,0,0,0,0,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.869,8.625,2.8965,180,2.7165,5,0,3.7,0,0,0,0,0,1,4,365,19.77,90,26.85,0,0,0,0,0,0.00,0.00,0.01,2.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,24.8,23.1,19.4,13,9.2,7.5,6.1,4.4,3.2,2.7,2.2,1.7,1.4,0,0,0,0,0,0,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.869,8.625,2.8965,180,2.7165,5,0,3.7,0,0,0,0,0,1,5,366,19.77,90,26.85,0,0,0,0,0,0.00,0.00,0.01,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,19.4,14.4,11.5,7.9,5.6,4,3.3,2.6,2,1.6,1.4,0,0,0,0,0,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.869,8.625,2.8965,180,2.7165,5,0,3.7,0,0,0,0,0,1,6,365,29.656,90,26.85,0,0,0,0,0,0.00,0.00,0.01,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9,45,37,24.7,18,15.7,12.8,8.6,6,4.9,4.1,3.3,2.5,2.2,0,0,0,0,0,0T
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,49.869,8.625,2.8965,180,2.7165,5,0,3.7,0,0,0,0,0,1,7,366,29.656,90,26.85,0,0,0,0,0,0.00,0.00,0.02,3.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7,41.9,35.1,27.6,22.3,15.2,10.9,7.4,6.1,4.7,3.8,2.7,2.4,0,0,0,0,0,0T
6.108320035,4.268554718,4.189698361,3.649395625,2.5641585,1.486987686,1.104171202,0.803847021,0.54757565,0.374785239,0.29790833,0.222536712,0.142967593,0.078039313,0.069820389,0.059183788,0,0,0,0,,49.869,8.625,2.8965,180,2.7165,0,0,3.7,0,0,0,0,0,0,8,365,18.6,45,32.71,0,0,0,0,0,0.01,2.00,0.01,50.00,0,66.47,47,46.16,40.39,28.71,16.95,12.71,9.35,6.45,4.47,3.58,2.7,1.76,0.98,0.88,0.75,0,0,0,0,44.47,40.3,37,31.38,21.58,12.95,9.32,6.2,4.05,2.65,2.16,1.71,1.31,1.05,0.94,0.82,0.66,0.54,0.47,0.38,0T
6.910975678,6.291793219,5.797876952,4.541159924,3.314528261,2.203959588,1.828337841,1.364702203,0.831419286,0.544942483,0.431268506,0.315994661,0.206364591,0.121187576,0.082159667,0.066541503,0,0,0,0,,49.869,8.625,2.8965,180,2.7165,0,0,3.7,0,0,0,0,0,0,9,365,18.6,45,32.71,0,0,0,0,0,0.01,3.00,0.02,50.00,0,74.9,68.4,63.2,49.9,36.8,24.8,20.7,15.6,9.66,6.42,5.12,3.79,2.51,1.5,1.03,0.84,0,0,0,0,0,25.8,24.59,23.08,21.47,16.38,11.09,7.28,4.92,2.95,2.33,1.85,1.37,1.02,0.95,0.79,0.65,0.58,0.51,0.37,0T
9.703603836,7.597055607,6.336500042,4.952012882,3.204697524,1.956337629,1.310466632,0.887544959,0.574809068,0.401690914,0.323756487,0.232770803,0.141288101,0.077216088,0.069000183,0.058368051,0,0,0,0,,49.869,8.625,2.8965,180,2.7165,0,0,3.7,0,0,0,0,0,0,10,365,18.6,45,32.71,0,0,0,0,0,0.00,2.00,0.00,50.00,0,104,82.08,68.87,54.26,35.62,22.1,15,10.29,6.76,4.78,3.88,2.82,1.74,0.97,0.87,0.74,0,0,0,0,24.79,22.58,18.35,15.05,11.58,8.21,6.49,4.5,3.03,2.13,1.82,1.52,1.21,0.97,0.87,0.68,0.64,0.56,0.49,0.34,0T
